name,host,type,x,y,z,t,log10lum
SN2005dg,ESO 420-G3,Ic,-25.649148444395657,-29.114069906950977,-41.75514480313207,2005.680356295404,8.975999999999999
SN2005dh,MCG +04-37-55,Ia,34.02803129633787,26.443404408171162,49.04715638445681,2005.6940459241414,9.199600000000002
SN2005di,MCG -04-52-46,Ia,47.18067260613988,26.863003409957667,-83.97834947311625,2005.6995217756362,8.696000000000002
SN2005dj,UGC 3545,II,-44.240383957325754,21.437687713723946,21.358229626943405,2005.715949330121,8.896
SN2005dl,NGC 2276,II,-19.475989546275816,25.226548154274607,16.74237436606349,2005.735114810353,8.416
SN2005do,UGC 2495,Ia,-112.56989063216399,71.3892227461144,-35.59943115793143,2005.6885700726464,9.2024
SN2005dq,UGC 12177,II,-7.444657226644256,91.24863238091955,-37.67312261267408,2005.7488044390905,8.936000000000002
SN2005dr,UGC 3229,II,-158.51160983182376,-35.577584887389314,-59.47524696967872,2005.7460665133428,8.776
SN2005ds,UGC 11064,II,50.858470986046775,68.6063048575991,36.81834953861478,2005.7515423648379,8.376
SN2005dy,UGC 3042,II,-33.00933916868244,28.35409294136043,11.46424620808461,2005.7691654802322,7.896000000000001
SN2005ea,MCG +10-16-61,Ia,-70.72665038846718,46.33304446574717,117.79639177565089,2005.7664275544848,9.696000000000002
SN2005eb,UGC 556,II,-30.594498789218353,45.6576278709448,-36.542545902479766,2005.7691654802322,8.016
SN2005ec,NGC 1690,Ia,-23.4044491100786,-7.168612630750095,-11.394856506511656,2005.7938068119593,8.136000000000001
SN2005ee,PGC 73054,II,-43.57234363738074,119.23468467476565,-70.06811571931425,2005.735114810353,9.816
SN2005eh,SDSS J14944.34+003924.9,Ia,252.53637545185393,401.1010348182963,-373.9186277338057,2005.774641331727,8.706520000000001
SN2005ej,CGCG 323-004,Ia,-18.194024449841002,155.9043315206445,71.3593930146521,2005.8129722921915,9.39304
SN2005en,UGC 4132,II,-70.10191332769797,-9.940642900518805,37.24117837180088,2005.8239239951813,8.696000000000002
SN2005ep,UGC 10626,II,5.560611481200312,103.32990712796467,80.33062861002233,2005.8321377724237,8.936000000000002
SN2005er,NGC 7385,Ia Pec,8.572476068262304,58.69903760612036,-52.17217302522813,2005.829399846676,8.336000000000002
SN2005et,UGC 2413,Ia,-120.1223109087574,39.4848787872492,-96.39800189369105,2005.8129722921915,9.296000000000001
SN2005ev,UGC 1990,Ia,-49.45181024230879,30.317839346411176,-33.730654916913274,2005.849760887818,9.136000000000001
SN2005F,MCG +02-23-27,Ia,-85.38274946170229,-60.68257488943245,75.11738280284129,2005.11892636805,8.984
SN2005G,UGC 8690,Ia,40.8718583965126,-19.23070135487884,93.91163621519371,2005.1216642937977,9.322000000000001
SN2005gm,NGC 1423,II,-65.48706036719825,-16.154376813972114,-66.04423543516221,2005.8579746650603,8.656
SN2005gz,MCG -01-53-22,II,79.2638286056888,70.65798971317818,-69.66845745716208,2005.8634505165553,8.936000000000002
SN2005H,NGC 838,II,-24.177515248662065,2.545610425085202,-51.99859522308665,2005.1244022195451,9.04828
SN2005ha,UGC 3457,nan,-35.21378916443922,-19.69130786374236,-4.5388817232597125,2005.86892636805,7.896000000000001
